"","X","year","site","transect","plantID","h_apical","h_apical.next","stem_width","aliveJune","fec.flower","N_pods","seedling","per.leaves.dam","herb_avg"
"1482",2279,2013,"BLD2",44,"4422",114,126.8,12.5,1,1,1,0,10.5263157894737,0.127317051304885
"1483",2280,2013,"BLD2",44,"4423",77.1,74.7,7.6,1,0,0,0,45.4545454545455,0.704313549798973
"1484",2281,2013,"BLD2",45,"4500",65,98.7,NA,1,1,2,NA,32.258064516129,0.451849307255498
"1485",2282,2013,"BLD2",45,"4501",72,74.1,11,1,1,1,0,0,0
"1486",2283,2013,"BLD2",45,"4502",65,74.6,8,1,1,0,0,16.6666666666667,0.209672954106757
"1487",2284,2013,"BLD2",45,"4503",36.1,42.4,4.5,1,0,0,0,30,0.413428335313681
"1488",2285,2013,"BLD2",45,"4504",39.5,58.6,5.1,1,0,0,0,16.6666666666667,0.209672954106757
"1489",2286,2013,"BLD2",45,"4505",30.5,53.3,6.1,1,0,0,0,37.5,0.546100274410043
"1490",2287,2013,"BLD2",45,"4506",28,NA,3.1,1,0,NA,0,66.6666666666667,1.24562916230624
"1491",2288,2013,"BLD2",45,"4507",74,76,15,1,1,0,0,6.66666666666667,0.078725387455191
"1492",2289,2013,"BLD2",45,"4508",63.2,68.1,9.4,1,1,0,0,35,0.500234915624401
"1493",2290,2013,"BLD2",45,"4509",75.2,86.7,10.1,1,1,0,0,5.55555555555556,0.065160448889542
"1494",2291,2013,"BLD2",45,"4510",56,77.5,10,1,0,0,0,13.3333333333333,0.164162978843877
"1495",2292,2013,"BLD2",45,"4511",71.5,107.3,12.2,1,1,1,0,9.52380952380952,0.114470731430218
"1496",2293,2013,"BLD2",45,"4512",66,86.1,9,1,0,0,0,0,0
"1497",2294,2013,"BLD2",45,"4513",40.7,48.1,3.5,1,0,0,0,14.2857142857143,0.176966645200943
"1498",2295,2013,"BLD2",45,"4514",56.5,70.2,6.9,1,0,0,0,0,0
"1499",2296,2013,"BLD2",45,"4515",64,70.2,9.2,1,0,0,0,0,0
"1500",2297,2013,"BLD2",45,"4516",42,52.1,8.2,1,0,0,0,5.88235294117647,0.06913103703424
"1501",2298,2013,"BLD2",45,"4517",63.1,81.9,8.9,1,0,0,0,14.2857142857143,0.176966645200943
"1502",2299,2013,"BLD2",45,"4518",34.1,43.8,3,1,0,0,1,0,0
"1503",2300,2013,"BLD2",45,"4519",66.5,93.2,9.9,1,0,0,0,8.69565217391304,0.103979205578175
"1504",2301,2013,"BLD2",45,"4520",36,NA,3.5,1,0,NA,0,10,0.120552625294354
"1505",2302,2013,"BLD2",45,"4521",25.5,NA,2.1,1,0,NA,1,0,0
"1506",2303,2013,"BLD2",45,"4522",46.1,48.4,4.7,1,0,0,0,0,0
"1507",2304,2013,"BLD2",47,"4600",62.5,73.5,9.5,1,1,0,0,37.5,0.546100274410043
"1508",2305,2013,"BLD2",47,"4601",77.5,83.5,11,1,1,1,0,28.5714285714286,0.389756082409344
"1509",2306,2013,"BLD2",47,"4602",74.7,96.1,12.7,1,1,1,0,26.0869565217391,0.349708563413546
"1510",2307,2013,"BLD2",47,"4603",85,106.6,12.1,1,1,2,0,11.1111111111111,0.134885733987723
"1511",2308,2013,"BLD2",47,"4604",85,114,10.2,1,1,1,0,50,0.804160939538949
"1512",2309,2013,"BLD2",47,"4605",88,111,10.2,1,1,0,0,40.9090909090909,0.61151317401896
"1513",2310,2013,"BLD2",47,"4606",90.5,110.1,12.8,1,1,0,0,17.3913043478261,0.219829991911918
"1514",2311,2013,"BLD2",47,"4607",85.9,108.1,12.3,1,1,2,0,16.6666666666667,0.209672954106757
"1515",2312,2013,"BLD2",47,"4608",88.7,105.7,11.4,1,1,1,0,30,0.413428335313681
"1516",2313,2013,"BLD2",47,"4609",49.2,NA,4.5,1,0,NA,0,25,0.332620167518919
"1517",2314,2013,"BLD2",47,"4610",83.1,92.8,10.5,1,1,0,0,20,0.257209432825209
"1518",2315,2013,"BLD2",47,"4611",37.2,NA,3.4,1,0,NA,0,50,0.804160939538949
"1519",2316,2013,"BLD2",47,"4612",85.3,116.8,12,1,1,1,0,15,0.186672839931921
"1520",2317,2013,"BLD2",47,"4613",82,98.8,9.4,1,1,0,0,23.5294117647059,0.309905052235553
"1521",2318,2013,"BLD2",47,"4614",86.5,NA,9.4,1,1,NA,0,21.7391304347826,0.282861243869218
"1522",2319,2013,"BLD2",47,"4615",85.6,101.2,11.3,1,1,0,0,4.54545454545455,0.052987057989981
"1523",2320,2013,"BLD2",47,"4616",90.8,105.8,14.2,1,1,0,0,17.3913043478261,0.219829991911918
"1524",2321,2013,"BLD2",47,"4617",86,93.7,12.5,1,1,1,0,45,0.694729110110858
"1525",2322,2013,"BLD2",47,"4618",85.5,96.5,11.5,1,1,1,0,35.2941176470588,0.505542292241271
"1526",2323,2013,"BLD2",47,"4619",74,NA,9.5,1,1,NA,0,29.4117647058824,0.403622556102348
"1527",2324,2013,"BLD2",46,"4700",47.2,66.7,6.2,1,0,0,0,6.25,0.073616925263721
"1528",2325,2013,"BLD2",46,"4701",36.7,65.8,5.2,1,0,0,0,25,0.332620167518919
"1529",2326,2013,"BLD2",46,"4702",28.5,NA,3.2,1,0,NA,0,0,0
"1530",2327,2013,"BLD2",46,"4703",8.2,NA,2.6,1,0,NA,1,0,0
"1531",2328,2013,"BLD2",46,"4704",56.5,95.4,12.3,1,0,0,0,5,0.058446607552778
"1532",2329,2013,"BLD2",46,"4705",75,142.5,12.8,1,0,3,0,20.8333333333333,0.269426144552556
"1533",2330,2013,"BLD2",48,"4800",53,NA,4.9,1,0,NA,0,42.8571428571429,0.650470450036414
"1534",2331,2013,"BLD2",48,"4801",85,105.5,15,1,1,0,0,31.25,0.434542246114622
"1535",2332,2013,"BLD2",48,"4802",78.6,84.8,12.3,1,1,0,0,52.3809523809524,0.859549337150758
"1536",2333,2013,"BLD2",48,"4803",47,NA,3.9,1,0,NA,0,11.1111111111111,0.134885733987723
"1537",2334,2013,"BLD2",48,"4804",84,106.6,12.7,1,1,0,0,18.75,0.239137251603628
"1538",2335,2013,"BLD2",48,"4806",70.2,75.1,12.2,1,1,1,0,7.69230769230769,0.09141200132701
"1539",2336,2013,"BLD2",48,"4807",102,127,18.4,1,1,2,0,31.25,0.434542246114622
"1540",2337,2013,"BLD2",48,"4808",101,119.5,14.3,1,1,2,0,22.2222222222222,0.290094103733866
"1541",2338,2013,"BLD2",48,"4809",82,91.5,15.5,1,1,1,0,14.2857142857143,0.176966645200943
"1542",2339,2013,"BLD2",48,"4810",85.5,106.2,12.2,1,1,0,0,42.8571428571429,0.650470450036414
"1543",2340,2013,"BLD2",48,"4811",65,NA,13.6,1,1,NA,0,44.4444444444444,0.683109250927094
"1544",2341,2013,"BLD2",48,"4812",93,132.3,14.8,1,1,2,0,22.2222222222222,0.290094103733866
"1545",2342,2013,"BLD2",48,"4813",80,89.1,9.1,1,0,0,0,53.8461538461538,0.894765919949337
"1546",2343,2013,"BLD2",48,"4814",101,114.6,12.2,1,1,0,0,28.5714285714286,0.389756082409344
"1547",2344,2013,"BLD2",48,"4815",103,145,12.6,1,1,0,0,17.6470588235294,0.223437940326424
"1548",2345,2013,"BLD2",48,"4816",89,117.6,10,1,0,0,0,12.5,0.153087020797318
"1549",2346,2013,"BLD2",48,"4817",96,119.3,14.2,1,1,0,0,0,0
"1550",2347,2013,"BLD2",45,"4500a",NA,58.5,NA,NA,NA,0,NA,NA,NA
"1551",2348,2013,"BLD2",45,"4511a",NA,80.6,NA,NA,NA,0,NA,NA,NA
"1552",2349,2013,"YTB",60,"3000",76.7,92.1,12.6,1,1,0,0,50,0.804160939538949
"1553",2350,2013,"YTB",60,"3001",69.5,83.5,13,1,0,0,0,16.6666666666667,0.209672954106757
"1554",2351,2013,"YTB",60,"3002",68.7,84,13.6,1,0,0,0,15.3846153846154,0.191936466642749
"1555",2352,2013,"YTB",60,"3003",63.2,84.2,7.4,1,0,0,0,0,0
"1556",2353,2013,"YTB",60,"3004",48.1,77,7,1,0,0,0,7.14285714285714,0.084595693798213
"1557",2354,2013,"YTB",60,"3005",54,92.8,7.8,1,0,0,0,0,0
"1558",2355,2013,"YTB",60,"3006",63.7,72.3,8.9,1,0,0,0,50,0.804160939538949
"1559",2356,2013,"YTB",60,"3007",56.5,76.7,9.7,1,0,0,0,7.14285714285714,0.084595693798213
"1560",2357,2013,"YTB",60,"3008",33.4,NA,3.5,1,0,NA,0,0,0
"1561",2358,2013,"YTB",60,"3009",47.5,71.7,8,1,0,0,0,75,1.52462541817792
"1562",2359,2013,"YTB",60,"3010",64.5,NA,11.2,1,0,NA,0,13.3333333333333,0.164162978843877
"1563",2360,2013,"YTB",60,"3011",52.6,NA,7.5,1,0,NA,0,14.2857142857143,0.176966645200943
"1564",2361,2013,"YTB",60,"3012",62.5,NA,10.7,1,0,NA,0,12.5,0.153087020797318
"1565",2362,2013,"YTB",60,"3013",72.5,NA,16.4,1,0,NA,0,45,0.694729110110858
"1566",2363,2013,"YTB",60,"3014",63.5,80,13.6,1,0,3,0,21.7391304347826,0.282861243869218
"1567",2364,2013,"YTB",60,"3015",47.5,66.3,10.2,1,0,0,0,50,0.804160939538949
"1568",2365,2013,"YTB",60,"3016",50,56.9,4.5,1,0,0,0,75,1.52462541817792
"1569",2366,2013,"YTB",60,"3017",66,64.2,5.8,1,0,0,0,0,0
"1570",2367,2013,"YTB",60,"3018",93.3,104.2,13,1,1,5,0,57.1428571428571,0.97735501461891
"1571",2368,2013,"YTB",60,"3019",61.4,71.6,10.5,1,0,0,0,23.0769230769231,0.303007445761937
"1572",2369,2013,"YTB",60,"3020",51,97.1,13.2,1,0,0,0,16.6666666666667,0.209672954106757
"1573",2370,2013,"YTB",60,"3021",57.5,86.1,10.8,1,0,0,0,22.7272727272727,0.297706563558879
"1574",2371,2013,"YTB",60,"3022",50.5,82.3,11,1,0,0,0,18.75,0.239137251603628
"1575",2372,2013,"YTB",60,"3023",47.6,55.1,6.1,1,0,0,0,14.2857142857143,0.176966645200943
"1576",2373,2013,"YTB",60,"3024",34.5,NA,2,1,0,NA,1,0,0
"1577",2374,2013,"YTB",60,"3025",40.5,NA,2.7,1,0,NA,1,0,0
"1578",2375,2013,"YTB",60,"3027",46.2,56.1,6.5,1,0,0,0,0,0
"1579",2376,2013,"YTB",60,"3028",36,43.5,4.4,1,0,0,0,0,0
"1580",2377,2013,"YTB",60,"3029",41.5,48.1,4.8,1,0,0,0,0,0
"1581",2378,2013,"YTB",60,"3030",40.1,34.6,6.5,1,0,0,0,0,0
"1582",2379,2013,"YTB",60,"3031",33,34.6,2.5,1,0,0,1,0,0
"1583",2380,2013,"YTB",60,"3032",40.5,57.2,7.4,1,0,0,0,30.7692307692308,0.426376553523774
"1584",2381,2013,"YTB",60,"3033",26.5,NA,3.2,1,0,NA,0,20,0.257209432825209
"1585",2382,2013,"YTB",60,"3034",29.4,36,3.7,1,0,0,0,0,0
"1586",2383,2013,"YTB",60,"3035",16.5,NA,2.4,1,0,NA,1,0,0
"1587",2384,2013,"YTB",60,"3036",39.5,49.6,6.3,1,0,0,0,66.6666666666667,1.24562916230624
"1588",2385,2013,"YTB",60,"3037",50.5,96.9,18,1,0,4,0,23.8095238095238,0.314196438641008
"1589",2386,2013,"YTB",60,"3038",22.7,NA,3,1,0,NA,1,0,0
"1590",2387,2013,"YTB",60,"3039",22,NA,2.4,1,0,NA,1,0,0
"1591",2388,2013,"YTB",60,"3040",31.5,34.2,3.7,1,0,0,0,33.3333333333333,0.470592174273355
"1592",2389,2013,"YTB",60,"3041",55,84.3,11.5,1,0,0,0,21.6216216216216,0.281109034648032
"1593",2390,2013,"YTB",60,"3042",49.3,66.9,8.6,1,0,0,0,9.09090909090909,0.108973029510275
"1594",2391,2013,"YTB",60,"3043",53.1,75.6,9.2,1,0,0,0,28.5714285714286,0.389756082409344
"1595",2392,2013,"YTB",60,"3044",37.5,46,5.7,1,0,0,0,0,0
"1596",2393,2013,"YTB",60,"3045",40.5,NA,5.9,1,0,NA,0,0,0
"1597",2394,2013,"YTB",60,"3046",55.8,66.3,7.8,1,0,0,0,41.6666666666667,0.62652237550524
"1598",2395,2013,"YTB",60,"3047",35.7,NA,3,1,0,NA,1,50,0.804160939538949
"1599",2396,2013,"YTB",60,"3048",52.5,55,8.3,1,0,0,0,30.7692307692308,0.426376553523774
"1600",2397,2013,"YTB",60,"3049",51.5,64,9,1,0,0,0,50,0.804160939538949
"1601",2398,2013,"YTB",60,"3050",52.2,77.6,8.5,1,0,0,0,77.7777777777778,1.62886346003987
"1602",2399,2013,"YTB",60,"3051",60.6,80.7,9.7,1,0,0,0,44.4444444444444,0.683109250927094
"1603",2400,2013,"YTB",60,"3052",84.5,103.7,12.9,1,1,5,0,44.4444444444444,0.683109250927094
"1604",2401,2013,"YTB",60,"3053",23.9,50,8.4,1,0,0,0,0,0
"1605",2402,2013,"YTB",60,"3054",58,NA,10.6,1,0,NA,0,80,1.71690136472549
"1606",2403,2013,"YTB",60,"3055",44.2,NA,6.6,1,0,NA,0,0,0
"1607",2404,2013,"YTB",60,"3056",62.5,NA,10.2,1,0,NA,0,8.69565217391304,0.103979205578175
"1608",2405,2013,"YTB",61,"3057",35.3,55.7,4.7,1,0,0,0,0,0
"1609",2406,2013,"YTB",61,"3058",71,NA,10.5,1,0,NA,0,16.6666666666667,0.209672954106757
"1610",2407,2013,"YTB",61,"3059",37.5,NA,4.1,1,0,NA,0,50,0.804160939538949
"1611",2408,2013,"YTB",61,"3060",48.2,53,5.4,1,0,0,0,0,0
"1612",2409,2013,"YTB",61,"3061",48.5,55.2,6.1,1,0,0,0,7.69230769230769,0.09141200132701
"1613",2410,2013,"YTB",61,"3062",68,86.3,8.5,1,0,0,0,62.5,1.1223947249887
"1614",2411,2013,"YTB",61,"3063",42.4,58.1,6,1,0,0,0,0,0
"1615",2412,2013,"YTB",61,"3064",53.5,56.8,4.6,1,0,0,0,44.4444444444444,0.683109250927094
"1616",2413,2013,"YTB",61,"3065",59.7,61.2,4.9,1,0,0,0,7.69230769230769,0.09141200132701
"1617",2414,2013,"YTB",61,"3066",25.5,NA,2.1,1,0,NA,1,0,0
"1618",2415,2013,"YTB",61,"3067",38.1,NA,2.5,1,0,NA,1,0,0
"1619",2416,2013,"YTB",61,"3068",19,NA,3.4,1,0,NA,0,0,0
"1620",2417,2013,"YTB",61,"3069",40.5,NA,3.3,1,0,NA,0,10,0.120552625294354
"1621",2418,2013,"YTB",61,"3070",62,63.2,6.3,1,0,0,0,14.2857142857143,0.176966645200943
"1622",2419,2013,"YTB",61,"3071",87,92.5,11,1,1,1,0,44.4444444444444,0.683109250927094
"1623",2420,2013,"YTB",61,"3072",78.5,80.6,12,1,0,0,0,50,0.804160939538949
"1624",2421,2013,"YTB",61,"3073",36.5,NA,2.5,1,0,NA,1,0,0
"1625",2422,2013,"YTB",61,"3074",58,65.4,6.6,1,0,0,0,31.25,0.434542246114622
"1626",2423,2013,"YTB",61,"3075",31,NA,2.5,1,0,NA,1,0,0
"1627",2424,2013,"YTB",61,"3076",86,115.2,12.6,1,0,0,0,72.7272727272727,1.44378084154172
"1628",2425,2013,"YTB",61,"3077",57,98.8,10.2,1,0,0,0,21.7391304347826,0.282861243869218
"1629",2426,2013,"YTB",61,"3078",53,73.6,5.9,1,0,0,0,33.3333333333333,0.470592174273355
"1630",2427,2013,"YTB",61,"3079",62,75,9.5,1,1,0,0,0,0
"1631",2428,2013,"YTB",61,"3080",110.5,112.2,10,1,1,2,0,0,0
"1632",2429,2013,"YTB",61,"3081",54.5,NA,6.4,1,0,NA,0,0,0
"1633",2430,2013,"YTB",61,"3082",43.5,48.3,4.1,1,0,0,0,11.1111111111111,0.134885733987723
"1634",2431,2013,"YTB",61,"3083",88,NA,11.7,1,1,NA,0,23.5294117647059,0.309905052235553
"1635",2432,2013,"YTB",61,"3084",53.5,59.2,5.9,1,0,0,0,0,0
"1636",2433,2013,"YTB",61,"3085",87,102,11.1,1,0,0,0,12.5,0.153087020797318
"1637",2434,2013,"YTB",61,"3086",97.3,120.3,13.5,1,1,1,0,25,0.332620167518919
"1638",2435,2013,"YTB",61,"3087",92.5,111.3,12,1,1,0,0,28.5714285714286,0.389756082409344
"1639",2436,2013,"YTB",61,"3089",43,48.2,4.2,1,1,0,0,8.33333333333333,0.099423022533957
"1640",2437,2013,"YTB",61,"3090",77,86.6,9.8,1,1,1,0,5.88235294117647,0.06913103703424
"1641",2438,2013,"YTB",61,"3091",71.5,NA,8.6,1,0,NA,0,46.1538461538462,0.719196535964076
"1642",2439,2013,"YTB",61,"3092",66,74.3,8.5,1,0,0,0,52.9411764705882,0.872910149243757
"1643",2440,2013,"YTB",61,"3093",87,111.4,11.5,1,1,0,0,5,0.058446607552778
"1644",2441,2013,"YTB",61,"3094",63,68.3,5.2,1,0,0,0,0,0
"1645",2442,2013,"YTB",61,"3095",57,NA,4,1,0,NA,0,0,0
"1646",2443,2013,"YTB",62,"3096",27.2,NA,2.1,1,0,NA,1,20,0.257209432825209
"1647",2444,2013,"YTB",62,"3097",51.3,NA,5.9,1,0,NA,0,0,0
"1648",2445,2013,"YTB",62,"3098",47.4,NA,4.4,1,0,NA,0,0,0
"1649",2446,2013,"YTB",62,"3099",33,NA,5,1,0,NA,0,37.5,0.546100274410043
"1650",2447,2013,"YTB",62,"3100",72.8,NA,8.5,1,0,NA,0,0,0
"1651",2448,2013,"YTB",62,"3101",88.7,NA,10.9,1,1,NA,0,14.2857142857143,0.176966645200943
"1652",2449,2013,"YTB",62,"3102",45.5,NA,4.5,1,0,NA,0,0,0
"1653",2450,2013,"YTB",62,"3103",67.3,68.4,7.3,1,0,0,0,20,0.257209432825209
"1654",2451,2013,"YTB",62,"3104",67.9,82.3,7.2,1,0,0,0,7.14285714285714,0.084595693798213
"1655",2452,2013,"YTB",62,"3105",73.9,41.5,10.9,1,0,0,0,0,0
"1656",2453,2013,"YTB",62,"3106",71.4,89.9,6.9,1,0,0,0,37.5,0.546100274410043
"1657",2454,2013,"YTB",62,"3107",79.6,99.4,9.1,1,0,0,0,18.1818181818182,0.231021186980196
"1658",2455,2013,"YTB",62,"3108",50.7,NA,8.7,1,0,NA,0,16.6666666666667,0.209672954106757
"1659",2456,2013,"YTB",62,"3109",90.9,110.2,16.9,1,1,0,0,41.1764705882353,0.616790337298839
"1660",2457,2013,"YTB",62,"3110",65.5,59.7,7.5,1,0,0,0,36.3636363636364,0.525039197296732
"1661",2458,2013,"YTB",62,"3111",96.3,103.5,11.6,1,1,2,0,50,0.804160939538949
"1662",2459,2013,"YTB",62,"3112",43.2,NA,3.8,1,0,NA,0,20,0.257209432825209
"1663",2460,2013,"YTB",62,"3113",62,NA,6.7,1,0,NA,0,57.1428571428571,0.97735501461891
"1664",2461,2013,"YTB",62,"3114",47.1,NA,5,1,0,NA,0,22.2222222222222,0.290094103733866
"1665",2462,2013,"YTB",62,"3115",62,65,3.9,1,0,0,0,38.4615384615385,0.564206026031208
"1666",2463,2013,"YTB",62,"3116",39,NA,4.1,1,0,NA,0,55.5555555555556,0.936994464472708
"1667",2464,2013,"YTB",62,"3117",41,NA,6.3,1,0,NA,0,25,0.332620167518919
"1668",2465,2013,"YTB",62,"3118",58,NA,7.3,1,0,NA,0,22.2222222222222,0.290094103733866
"1669",2466,2013,"YTB",62,"3119",39.5,NA,3.2,1,0,NA,0,25,0.332620167518919
"1670",2467,2013,"YTB",62,"3120",30.5,NA,3.8,1,0,NA,0,10,0.120552625294354
"1671",2468,2013,"YTB",62,"3121",27,NA,2.4,1,0,NA,1,12.5,0.153087020797318
"1672",2469,2013,"YTB",62,"3122",101.5,102.9,12.2,1,1,0,0,47.3684210526316,0.745450293758813
"1673",2470,2013,"YTB",62,"3123",33.9,NA,5,1,0,NA,0,71.4285714285714,1.39926257910358
"1674",2471,2013,"YTB",62,"3124",31.2,NA,4.3,1,0,NA,0,75,1.52462541817792
"1675",2472,2013,"YTB",62,"3126",43,NA,8.2,1,0,NA,0,50,0.804160939538949
"1676",2473,2013,"YTB",62,"3127",34.1,NA,4.1,1,0,NA,0,22.2222222222222,0.290094103733866
"1677",2474,2013,"YTB",62,"3128",26.9,NA,3.6,1,0,NA,0,0,0
"1678",2475,2013,"YTB",62,"3129",73.9,72.3,10.6,1,1,0,0,30.7692307692308,0.426376553523774
"1679",2476,2013,"YTB",62,"3130",81.5,NA,11.7,1,1,NA,0,46.1538461538462,0.719196535964076
"1680",2477,2013,"YTB",62,"3131",74.5,NA,8.8,1,1,NA,0,37.5,0.546100274410043
"1681",2478,2013,"YTB",62,"3132",68.7,75.2,9.9,1,0,0,0,23.0769230769231,0.303007445761937
"1682",2479,2013,"YTB",62,"3133",56,NA,4.9,1,0,NA,0,33.3333333333333,0.470592174273355
"1683",2480,2013,"YTB",62,"3134",68.5,NA,9,1,0,NA,0,21.4285714285714,0.2782364339425
"1684",2481,2013,"YTB",62,"3135",33,NA,5.5,1,0,NA,0,14.2857142857143,0.176966645200943
"1685",2482,2013,"YTB",62,"3136",34.3,NA,3.7,1,0,NA,0,30,0.413428335313681
"1686",2483,2013,"YTB",62,"3137",93.9,111.8,11.8,1,1,2,0,52.3809523809524,0.859549337150758
"1687",2484,2013,"YTB",62,"3138",65,NA,9.2,1,0,NA,0,29.4117647058824,0.403622556102348
"1688",2485,2013,"YTB",62,"3139",67,NA,8.3,1,0,NA,0,40,0.593733548720805
"1689",2486,2013,"YTB",62,"3140",38,NA,5.6,1,0,NA,0,37.5,0.546100274410043
"1690",2487,2013,"YTB",62,"3141",55.5,NA,7.2,1,0,NA,0,15.3846153846154,0.191936466642749
"1691",2488,2013,"YTB",62,"3142",67.5,76.9,9.6,1,1,0,0,43.75,0.668728561405015
"1692",2489,2013,"YTB",62,"3143",41,NA,5.1,1,0,NA,0,33.3333333333333,0.470592174273355
"1693",2490,2013,"YTB",62,"3144",32,NA,2.6,1,0,NA,1,50,0.804160939538949
"1694",2491,2013,"YTB",62,"3145",42,NA,7,1,0,NA,0,28.5714285714286,0.389756082409344
"1695",2492,2013,"YTB",62,"3146",47.7,NA,9.8,1,1,NA,0,17.6470588235294,0.223437940326424
"1696",2493,2013,"YTB",62,"3147",28.5,NA,5.3,1,0,NA,0,58.3333333333333,1.00838034305345
"1697",2494,2013,"YTB",62,"3148",25.4,NA,2.8,1,0,NA,1,11.1111111111111,0.134885733987723
"1698",2495,2013,"YTB",62,"3149",31.7,NA,4.2,1,0,NA,0,12.5,0.153087020797318
"1699",2496,2013,"YTB",62,"3150",32.5,40.5,5.8,1,0,0,0,37.5,0.546100274410043
"1700",2497,2013,"YTB",62,"3151",46.5,NA,7.4,1,0,NA,0,66.6666666666667,1.24562916230624
"1701",2498,2013,"YTB",62,"3152",67.9,NA,13.1,1,0,NA,0,37.5,0.546100274410043
"1702",2499,2013,"YTB",62,"3153",36,NA,4.2,1,0,NA,0,30,0.413428335313681
"1703",2500,2013,"YTB",62,"3154",39.6,NA,3.5,1,0,NA,0,8.33333333333333,0.099423022533957
"1704",2501,2013,"YTB",62,"3155",42,NA,4.7,1,0,NA,0,9.09090909090909,0.108973029510275
"1705",2502,2013,"YTB",62,"3156",30.2,NA,6.2,1,0,NA,0,0,0
"1706",2503,2013,"YTB",62,"3157",41.5,NA,6.2,1,0,NA,0,10,0.120552625294354
"1707",2504,2013,"YTB",62,"3158",64.3,68.4,9.1,1,0,0,0,72.7272727272727,1.44378084154172
"1708",2505,2013,"YTB",62,"3159",23.5,NA,4.1,1,0,NA,0,12.5,0.153087020797318
"1709",2506,2013,"YTB",62,"3160",33.2,NA,4,1,0,NA,0,11.1111111111111,0.134885733987723
"1710",2507,2013,"YTB",62,"3161",35,NA,4.9,1,0,NA,0,30,0.413428335313681
"1711",2508,2013,"YTB",62,"3162",48.9,NA,4.4,1,0,NA,0,80,1.71690136472549
"1712",2509,2013,"YTB",62,"3163",26,NA,7.8,1,0,NA,0,33.3333333333333,0.470592174273355
"1713",2510,2013,"YTB",62,"3164",48.2,60.8,8.4,1,0,0,0,43.75,0.668728561405015
"1714",2511,2013,"YTB",62,"3165",21.7,NA,4.3,1,0,NA,0,0,0
"1715",2512,2013,"YTB",62,"3166",72.5,NA,8.5,1,0,NA,0,43.75,0.668728561405015
"1716",2513,2013,"YTB",62,"3167",54,NA,7.1,1,0,NA,0,14.2857142857143,0.176966645200943
"1717",2514,2013,"YTB",62,"3168",101.3,NA,13.1,1,1,NA,0,61.5384615384615,1.09530415985192
"1718",2515,2013,"YTB",62,"3169",94.4,NA,11.8,1,1,NA,0,66.6666666666667,1.24562916230624
"1719",2516,2013,"YTB",62,"3170",47.9,NA,6.5,1,0,NA,0,27.2727272727273,0.368647887173524
"1720",2517,2013,"YTB",62,"3171",26,NA,3.4,1,0,NA,0,66.6666666666667,1.24562916230624
"1721",2518,2013,"YTB",62,"3172",64.5,NA,8.2,1,0,NA,0,33.3333333333333,0.470592174273355
"1722",2519,2013,"YTB",62,"3173",73,NA,9,1,1,NA,0,55,0.923132144728796
"1723",2520,2013,"YTB",62,"3174",87,NA,13.8,1,1,NA,0,57.1428571428571,0.97735501461891
"1724",2521,2013,"YTB",62,"3175",47.5,NA,7,1,0,NA,0,75,1.52462541817792
"1725",2522,2013,"YTB",62,"3176",48.7,NA,8.1,1,0,NA,0,58.3333333333333,1.00838034305345
"1726",2523,2013,"YTB",62,"3177",64,NA,8.4,1,0,NA,0,64.2857142857143,1.17401675712913
"1727",2524,2013,"YTB",62,"3178",44,NA,5.6,1,0,NA,0,62.5,1.1223947249887
"1728",2525,2013,"YTB",62,"3179",51.6,NA,6.2,1,0,NA,0,81.8181818181818,1.79224343424966
"1729",2526,2013,"YTB",62,"3180",50.4,NA,11.5,1,0,NA,0,81.8181818181818,1.79224343424966
"1730",2527,2013,"YTB",62,"3181",35.2,NA,3.4,1,0,NA,0,22.2222222222222,0.290094103733866
"1731",2528,2013,"YTB",62,"3246",84.9,NA,10.2,1,1,NA,0,58.3333333333333,1.00838034305345
"1732",2529,2013,"YTB",62,"3182",67.7,88.1,8.6,1,1,1,0,69.2307692307692,1.32654547954823
"1733",2530,2013,"YTB",62,"3183",65.4,NA,9.7,1,0,NA,0,81.8181818181818,1.79224343424966
"1734",2531,2013,"YTB",62,"3184",48.5,NA,6.2,1,0,NA,0,50,0.804160939538949
"1735",2532,2013,"YTB",62,"3185",68,NA,7.5,1,0,NA,0,80,1.71690136472549
"1736",2533,2013,"YTB",62,"3186",41,NA,7.2,1,0,NA,0,62.5,1.1223947249887
"1737",2534,2013,"YTB",62,"3187",17.7,NA,4.7,1,0,NA,0,40,0.593733548720805
"1738",2535,2013,"YTB",62,"3188",85.4,96.4,11.9,1,1,1,0,57.1428571428571,0.97735501461891
"1739",2536,2013,"YTB",62,"3189",55.7,NA,7,1,0,NA,0,33.3333333333333,0.470592174273355
"1740",2537,2013,"YTB",62,"3190",98.4,105.2,14.6,1,1,3,0,43.75,0.668728561405015
"1741",2538,2013,"YTB",62,"3191",82.7,83.4,7.9,1,1,0,0,50,0.804160939538949
"1742",2539,2013,"YTB",62,"3192",77.5,NA,8.6,1,0,NA,0,50,0.804160939538949
"1743",2540,2013,"YTB",62,"3193",87.9,98.8,11.4,1,1,0,0,0,0
"1744",2541,2013,"YTB",62,"3194",69.6,NA,10.5,1,1,NA,0,46.1538461538462,0.719196535964076
"1745",2542,2013,"YTB",62,"3195",43.5,NA,7.2,1,0,NA,0,41.6666666666667,0.62652237550524
"1746",2543,2013,"YTB",62,"3196",30.9,NA,4.8,1,0,NA,0,28.5714285714286,0.389756082409344
"1747",2544,2013,"YTB",62,"3197",88,91.3,9.5,1,1,0,0,35.2941176470588,0.505542292241271
